AVG Current,STD Current,MAX Current,MIN Current,Range Current,Kurtosis Current,RMS Current,Skewness Current,Entropy Current,AVG Torque,STD Torque,MAX Torque,MIN Torque,Range Torque,Kurtosis Torque,RMS Torque,Skewness Torque,Entropy Torque,AVG Active Power,STD Active Power,MAX Active Power,MIN Active Power,Range Active Power,Kurtosis Active Power,RMS Active Power,Skewness Active Power,Entropy Active Power,Class
0.445347,0.011801,0.468262,0.423523,0.044739,1.137402,0.445503,0.036899,6.907404,0.072833,0.013779,0.101135,0.045715,0.055420,1.262187,0.074124,0.093716,6.889797,0.264374,0.035932,0.331787,0.198853,0.132934,1.284104,0.266802,0.050491,6.898500,2
0.443250,0.011259,0.466614,0.418945,0.047669,1.150283,0.443393,0.049502,6.907433,0.072563,0.013045,0.098999,0.045715,0.053284,1.175424,0.073725,0.052689,6.891502,0.264504,0.034591,0.339111,0.202087,0.137024,1.238242,0.266754,0.039637,6.899184,2
0.444347,0.011827,0.466248,0.419739,0.046509,1.102209,0.444504,0.018596,6.907401,0.072699,0.013689,0.098633,0.049988,0.048645,1.237130,0.073976,0.142372,6.890019,0.264553,0.036040,0.337463,0.202576,0.134887,1.222233,0.266994,0.112368,6.898482,2
0.444399,0.011454,0.466614,0.422607,0.044007,1.218616,0.444547,0.022626,6.907423,0.072908,0.013425,0.102478,0.047791,0.054687,1.159918,0.074132,0.114197,6.890762,0.264929,0.035046,0.329163,0.199219,0.129944,1.212248,0.267235,0.096761,6.899006,2
0.443029,0.011621,0.466003,0.420349,0.045654,1.158620,0.443181,0.020754,6.907411,0.072224,0.013520,0.099121,0.049133,0.049988,1.250924,0.073477,0.111286,6.890194,0.263790,0.035501,0.336365,0.202881,0.133484,1.260500,0.266166,0.079989,6.898693,2
0.445347,0.011601,0.468323,0.423401,0.044922,1.064510,0.445498,0.011485,6.907416,0.072926,0.013544,0.101318,0.046692,0.054626,1.187588,0.074172,0.024658,6.890368,0.264676,0.035763,0.337646,0.194824,0.142822,1.160375,0.267079,0.020208,6.898592,2
0.442473,0.011435,0.467590,0.420166,0.047424,1.148716,0.442621,0.056443,6.907421,0.072762,0.013241,0.100220,0.050110,0.050110,1.186210,0.073956,0.115407,6.891166,0.265387,0.035104,0.338013,0.195190,0.142823,1.211634,0.267696,0.101587,6.899010,2
0.445571,0.011541,0.466248,0.424500,0.041748,1.187894,0.445720,0.102619,6.907420,0.073017,0.013885,0.098999,0.044922,0.054077,1.232115,0.074324,0.039518,6.889542,0.264615,0.036442,0.337646,0.198120,0.139526,1.232180,0.267110,0.069888,6.898259,2
0.442648,0.011262,0.465515,0.421631,0.043884,1.170807,0.442791,0.013912,6.907432,0.072620,0.013301,0.099976,0.048218,0.051758,1.157956,0.073827,0.081692,6.890908,0.264547,0.035061,0.335144,0.199524,0.135620,1.211498,0.266858,0.041789,6.898952,2
0.444792,0.011929,0.466858,0.419617,0.047241,1.182505,0.444951,0.074171,6.896335,0.072776,0.013736,0.099243,0.047119,0.052124,1.256998,0.074060,0.091105,6.878817,0.264282,0.035901,0.337463,0.195923,0.141540,1.227097,0.266707,0.071669,6.887456,2
0.443368,0.011762,0.465088,0.420105,0.044983,1.127475,0.443524,0.021830,6.907404,0.077609,0.013309,0.103638,0.053101,0.050537,1.228671,0.078740,0.083081,6.893007,0.273921,0.035629,0.346619,0.211304,0.135315,1.270563,0.276226,0.095179,6.899299,2
0.443460,0.011182,0.464355,0.419983,0.044372,1.138362,0.443601,0.004488,6.907438,0.077221,0.012870,0.100891,0.053833,0.047058,1.234538,0.078285,0.108045,6.893851,0.272729,0.034177,0.340454,0.211853,0.128601,1.262924,0.274860,0.086955,6.899904,2
0.442444,0.011597,0.469299,0.420227,0.049072,1.111878,0.442596,0.017865,6.907412,0.077141,0.013107,0.100647,0.053955,0.046692,1.276650,0.078246,0.090572,6.893290,0.272821,0.035007,0.336243,0.211792,0.124451,1.293202,0.275055,0.066698,6.899516,2
0.443793,0.011244,0.465210,0.423706,0.041504,1.183075,0.443935,0.009141,6.907435,0.076975,0.012932,0.102905,0.053528,0.049377,1.235231,0.078052,0.088704,6.893610,0.271885,0.034578,0.347717,0.201660,0.146057,1.216597,0.274072,0.115036,6.899677,2
0.441915,0.011499,0.463928,0.419556,0.044372,1.123577,0.442064,0.004366,6.907417,0.076641,0.013215,0.102539,0.053467,0.049072,1.195406,0.077771,0.112897,6.892869,0.271673,0.035106,0.339844,0.205566,0.134278,1.245807,0.273930,0.093053,6.899407,2
0.444394,0.011227,0.465271,0.423096,0.042175,1.174210,0.444536,0.019006,6.907436,0.076846,0.013172,0.103210,0.048035,0.055175,1.111074,0.077966,0.118405,6.893043,0.271487,0.035081,0.342834,0.195190,0.147644,1.161326,0.273742,0.068421,6.899396,2
0.441312,0.011364,0.463745,0.419189,0.044556,1.140216,0.441458,0.011825,6.907424,0.075996,0.012970,0.104248,0.053345,0.050903,1.179672,0.077094,0.110813,6.893170,0.269922,0.034505,0.344177,0.208130,0.136047,1.213261,0.272116,0.096290,6.899587,2
0.444405,0.011437,0.466492,0.422302,0.044190,1.235995,0.444552,0.069319,6.907424,0.076761,0.013378,0.104065,0.052429,0.051636,1.160954,0.077917,0.052824,6.892488,0.271398,0.035770,0.339722,0.205383,0.134339,1.206161,0.273742,0.018734,6.899040,2
0.441136,0.011151,0.463684,0.418213,0.045471,1.168262,0.441276,0.009213,6.907436,0.075301,0.013418,0.103027,0.048462,0.054565,1.040735,0.076486,0.085840,6.891811,0.268309,0.035497,0.345947,0.191345,0.154602,1.038240,0.270645,0.091943,6.898998,2
0.444644,0.011675,0.468628,0.421448,0.047180,1.065788,0.444797,0.035268,6.907411,0.077404,0.015047,0.116394,0.044678,0.071716,0.706677,0.078852,0.131875,6.888768,0.272900,0.039598,0.374084,0.191589,0.182495,0.759788,0.275755,0.117409,6.897216,2
0.441833,0.011442,0.465942,0.419006,0.046936,1.013683,0.441981,0.016139,6.907420,0.075493,0.016275,0.115295,0.043396,0.071899,0.637129,0.077226,0.166640,6.884396,0.268467,0.042893,0.374084,0.182922,0.191162,0.599543,0.271869,0.171696,6.894994,2
0.443574,0.012316,0.471069,0.419312,0.051757,0.956281,0.443745,0.003712,6.907370,0.075925,0.019352,0.122742,0.036194,0.086548,0.572813,0.078350,0.164502,6.874895,0.269000,0.050401,0.384827,0.166260,0.218567,0.615595,0.273676,0.122332,6.890109,2
0.443555,0.012080,0.470459,0.416992,0.053467,0.822847,0.443720,0.008680,6.907385,0.079330,0.020421,0.125366,0.036438,0.088928,0.656792,0.081914,0.088726,6.874009,0.277791,0.053056,0.400085,0.167358,0.232727,0.615071,0.282808,0.076151,6.889354,2
0.444081,0.012701,0.472717,0.418945,0.053772,0.880839,0.444262,0.001265,6.907347,0.074882,0.021398,0.130981,0.032288,0.098693,0.516534,0.077876,0.276073,6.866697,0.265911,0.055274,0.404053,0.149475,0.254578,0.551730,0.271590,0.242301,6.886165,2
0.442612,0.012361,0.472900,0.415955,0.056945,0.787208,0.442785,0.032815,6.907366,0.075965,0.020664,0.128052,0.033997,0.094055,0.542261,0.078723,0.213741,6.870401,0.269596,0.053343,0.403748,0.158142,0.245606,0.623131,0.274817,0.168753,6.888117,2
0.444222,0.012601,0.470764,0.417236,0.053528,0.824111,0.444401,0.014475,6.907353,0.079673,0.021912,0.133667,0.034363,0.099304,0.708293,0.082628,0.046636,6.868959,0.278365,0.056787,0.409912,0.153748,0.256164,0.668901,0.284093,0.043730,6.886681,2
0.444083,0.012008,0.472595,0.419739,0.052856,0.952548,0.444245,0.001006,6.907390,0.075708,0.021066,0.130005,0.034485,0.095520,0.600575,0.078582,0.183209,6.868532,0.268075,0.054555,0.402222,0.155273,0.246949,0.607041,0.273565,0.175587,6.886977,2
0.442258,0.012625,0.472595,0.414001,0.058594,0.838002,0.442438,0.036703,6.907348,0.074619,0.021668,0.130981,0.033325,0.097656,0.626971,0.077699,0.221994,6.865149,0.265794,0.056202,0.398438,0.155518,0.242920,0.658133,0.271665,0.186244,6.885331,2
0.444666,0.012403,0.472839,0.417786,0.055053,0.780706,0.444839,0.015343,6.907367,0.079198,0.022160,0.131470,0.034180,0.097290,0.694601,0.082237,0.072292,6.867659,0.277027,0.057415,0.399109,0.156372,0.242737,0.726024,0.282909,0.048802,6.886011,2
0.442804,0.012634,0.474121,0.417053,0.057068,0.787206,0.442984,0.039281,6.907349,0.077119,0.021709,0.132751,0.029846,0.102905,0.545922,0.080113,0.153951,6.867419,0.271904,0.056164,0.410339,0.153442,0.256897,0.538370,0.277638,0.136958,6.886268,2
0.444620,0.012336,0.471619,0.418579,0.053040,0.889867,0.444791,0.002900,6.907371,0.074896,0.022244,0.127014,0.032532,0.094482,0.678860,0.078126,0.218980,6.863152,0.265634,0.057337,0.402466,0.154480,0.247986,0.679793,0.271746,0.197735,6.884401,2
0.441880,0.012299,0.470337,0.415283,0.055054,0.874853,0.442051,0.001823,6.907368,0.077240,0.021315,0.135620,0.032837,0.102783,0.599342,0.080124,0.147191,6.869044,0.272949,0.055491,0.412598,0.153809,0.258789,0.611122,0.278527,0.128302,6.886948,2
0.446039,0.012559,0.473328,0.418823,0.054505,0.794036,0.446216,0.001194,6.907359,0.080375,0.022402,0.129211,0.030151,0.099060,0.725741,0.083435,0.019425,6.867773,0.279437,0.057673,0.405090,0.156555,0.248535,0.700299,0.285321,0.004020,6.886120,2
0.442535,0.012311,0.470398,0.416138,0.054260,0.795424,0.442706,0.004249,6.907369,0.077023,0.021723,0.126465,0.035889,0.090576,0.658618,0.080025,0.153725,6.867324,0.271884,0.056451,0.402344,0.158936,0.243408,0.657531,0.277677,0.139449,6.886064,2
0.444493,0.012726,0.471924,0.419250,0.052674,0.841425,0.444675,0.007010,6.907346,0.074801,0.022953,0.129517,0.032104,0.097413,0.717504,0.078240,0.253373,6.860278,0.265383,0.058939,0.398254,0.159180,0.239074,0.721963,0.271842,0.239247,6.883105,2
0.441756,0.012254,0.470520,0.416260,0.054260,0.765168,0.441926,0.052196,6.907371,0.077465,0.021866,0.127014,0.033752,0.093262,0.713974,0.080489,0.116855,6.867132,0.273249,0.056849,0.399658,0.155823,0.243835,0.716964,0.279095,0.083880,6.885896,2
0.445808,0.012647,0.472839,0.419739,0.053100,0.892070,0.445988,0.049124,6.907353,0.079778,0.023077,0.129944,0.033203,0.096741,0.771917,0.083045,0.053398,6.864776,0.277998,0.059348,0.401306,0.153870,0.247436,0.776259,0.284256,0.035289,6.884646,2
0.442762,0.012142,0.470642,0.415649,0.054993,0.789754,0.442928,0.026523,6.907380,0.076716,0.021609,0.129700,0.032776,0.096924,0.649192,0.079699,0.186758,6.867568,0.270989,0.056239,0.401917,0.160156,0.241761,0.646723,0.276757,0.163107,6.886121,2
0.443758,0.012754,0.471680,0.416870,0.054810,0.820401,0.443941,0.008391,6.907343,0.074298,0.022620,0.125488,0.031616,0.093872,0.715656,0.077662,0.224470,6.860874,0.264232,0.058434,0.392639,0.157837,0.234802,0.707811,0.270609,0.197662,6.883232,2
0.442176,0.012379,0.470825,0.416870,0.053955,0.804436,0.442349,0.031358,6.907364,0.075677,0.021262,0.123718,0.033264,0.090454,0.660889,0.078604,0.153995,6.867644,0.268679,0.054782,0.398438,0.157593,0.240845,0.668109,0.274201,0.123447,6.886826,2
0.444231,0.012560,0.471619,0.415710,0.055909,0.870813,0.444408,0.014105,6.907356,0.078897,0.023228,0.130127,0.031494,0.098633,0.808980,0.082242,0.051071,6.863192,0.276277,0.060219,0.406250,0.153503,0.252747,0.781420,0.282757,0.038366,6.883657,2
0.444156,0.012237,0.473572,0.419250,0.054322,0.790002,0.444325,0.030150,6.907376,0.076870,0.021639,0.128784,0.033936,0.094848,0.683599,0.079855,0.051216,6.867068,0.271026,0.055845,0.399841,0.152649,0.247192,0.706012,0.276714,0.024288,6.886227,2
0.442776,0.012677,0.471375,0.416138,0.055237,0.788207,0.442957,0.000386,6.907346,0.074299,0.022279,0.128174,0.030457,0.097717,0.645789,0.077565,0.229446,6.862293,0.264631,0.057935,0.400024,0.151062,0.248962,0.674829,0.270893,0.194159,6.883715,2
0.443318,0.012416,0.471619,0.419128,0.052491,0.825080,0.443492,0.012397,6.907363,0.073810,0.022215,0.124939,0.030945,0.093994,0.724426,0.077077,0.229038,6.862000,0.263110,0.057355,0.395142,0.141724,0.253418,0.730781,0.269283,0.195569,6.883934,2
0.441820,0.012402,0.470886,0.414795,0.056091,0.807624,0.441994,0.000835,6.907362,0.076046,0.021777,0.124329,0.028748,0.095581,0.665759,0.079100,0.102072,6.865799,0.269828,0.056812,0.397278,0.151184,0.246094,0.672565,0.275739,0.062944,6.885316,2
0.445143,0.012387,0.471680,0.417664,0.054016,0.851392,0.445315,0.003549,6.907368,0.077893,0.022782,0.126343,0.033081,0.093262,0.806121,0.081153,0.038836,6.863730,0.273171,0.058392,0.406738,0.154480,0.252258,0.747954,0.279336,0.011187,6.884541,2
0.441751,0.012297,0.468750,0.415283,0.053467,0.815882,0.441922,0.036595,6.907368,0.075384,0.021131,0.123840,0.032959,0.090881,0.671221,0.078287,0.106180,6.867643,0.267828,0.054971,0.392212,0.156189,0.236023,0.699667,0.273405,0.084373,6.886488,2
0.444466,0.012460,0.471313,0.418152,0.053161,0.867573,0.444641,0.035912,6.907362,0.073532,0.021934,0.126465,0.029419,0.097046,0.692657,0.076731,0.199334,6.862663,0.262261,0.056874,0.394226,0.148865,0.245361,0.686877,0.268351,0.184069,6.884156,2
0.441078,0.012111,0.467041,0.416077,0.050964,0.870084,0.441244,0.015881,6.907379,0.073306,0.021950,0.124451,0.032776,0.091675,0.735851,0.076518,0.201694,6.862335,0.262521,0.057156,0.400940,0.148865,0.252075,0.715859,0.268665,0.177762,6.883959,2
0.443943,0.012472,0.471375,0.419250,0.052125,0.847925,0.444118,0.016182,6.907361,0.075253,0.021611,0.129333,0.031494,0.097839,0.656911,0.078291,0.134944,6.865718,0.267249,0.056024,0.397766,0.151489,0.246277,0.672753,0.273052,0.094696,6.885569,2
0.442311,0.012224,0.469849,0.415527,0.054322,0.798347,0.442480,0.009786,6.907374,0.076291,0.021716,0.126709,0.032593,0.094116,0.760285,0.079318,0.055419,6.866190,0.270094,0.056241,0.389404,0.149109,0.240295,0.785486,0.275882,0.016620,6.885760,2
0.443746,0.012554,0.472229,0.417908,0.054321,0.887413,0.443924,0.006273,6.907355,0.075593,0.021458,0.124268,0.031677,0.092591,0.674827,0.078577,0.068487,6.866424,0.267848,0.055474,0.389832,0.154602,0.235230,0.682184,0.273527,0.044298,6.886028,2
0.442892,0.011795,0.468140,0.419617,0.048523,0.909547,0.443049,0.021039,6.907401,0.073468,0.020648,0.122009,0.031433,0.090576,0.654932,0.076312,0.148047,6.867598,0.262661,0.053338,0.388611,0.150818,0.237793,0.664397,0.268016,0.123351,6.886998,2
0.442093,0.012558,0.469055,0.415710,0.053345,0.844909,0.442272,0.009670,6.907352,0.072420,0.021786,0.125244,0.026306,0.098938,0.695614,0.075623,0.162910,6.861660,0.259903,0.056822,0.394043,0.141296,0.252747,0.664845,0.266036,0.136315,6.883669,2
0.443412,0.012278,0.472046,0.417480,0.054566,0.866558,0.443582,0.012209,6.907372,0.073178,0.021370,0.121277,0.033264,0.088013,0.711653,0.076232,0.215248,6.864666,0.261419,0.055078,0.386475,0.156921,0.229554,0.722638,0.267152,0.179587,6.885492,2
0.441149,0.012129,0.471436,0.414795,0.056641,0.862754,0.441315,0.018671,6.907378,0.073977,0.021198,0.124939,0.031433,0.093506,0.665000,0.076952,0.104891,6.865773,0.264314,0.055157,0.392517,0.153198,0.239319,0.697895,0.270002,0.066384,6.885731,2
0.444148,0.012235,0.471802,0.418762,0.053040,0.914849,0.444316,0.016178,6.907376,0.074973,0.021242,0.122192,0.029785,0.092407,0.732849,0.077921,0.038933,6.866489,0.266461,0.055041,0.382507,0.150696,0.231811,0.734016,0.272080,0.009995,6.886098,2
0.441592,0.012241,0.469177,0.417236,0.051941,0.882826,0.441761,0.028975,6.907371,0.075172,0.021246,0.122681,0.032532,0.090149,0.748901,0.078114,0.085082,6.866903,0.267378,0.054988,0.388184,0.150513,0.237671,0.739360,0.272968,0.060230,6.886370,2
0.444212,0.012406,0.469666,0.418274,0.051392,0.911225,0.444385,0.015789,6.907366,0.073954,0.020453,0.123962,0.031799,0.092163,0.639296,0.076727,0.098420,6.868690,0.263468,0.052866,0.386047,0.150879,0.235168,0.642043,0.268715,0.061899,6.887400,2
0.441476,0.011742,0.468201,0.415588,0.052613,0.910766,0.441632,0.024474,6.907402,0.072431,0.019651,0.117920,0.032959,0.084961,0.630629,0.075047,0.166304,6.870450,0.260281,0.051593,0.381836,0.156799,0.225037,0.636320,0.265340,0.127838,6.887990,2
0.442451,0.012676,0.469971,0.415466,0.054505,0.884412,0.442632,0.017072,6.907345,0.071446,0.021225,0.123474,0.032104,0.091370,0.655944,0.074529,0.169038,6.862865,0.257485,0.055069,0.387451,0.148254,0.239197,0.665609,0.263303,0.167738,6.884776,2
0.442147,0.011811,0.469727,0.417969,0.051758,0.876108,0.442305,0.017241,6.907399,0.071549,0.019744,0.120239,0.031677,0.088562,0.657060,0.074221,0.144563,6.869059,0.257797,0.051713,0.374817,0.149963,0.224854,0.685159,0.262927,0.097066,6.887469,2
0.441114,0.012117,0.468262,0.416687,0.051575,0.916722,0.441280,0.011801,6.907378,0.071974,0.019663,0.120483,0.031738,0.088745,0.660991,0.074609,0.137951,6.869823,0.259316,0.051365,0.373474,0.154297,0.219177,0.677365,0.264349,0.115188,6.888005,2
0.443301,0.012036,0.467773,0.417908,0.049865,0.959257,0.443465,0.024702,6.907387,0.073047,0.019623,0.117065,0.031128,0.085937,0.651546,0.075635,0.067797,6.870846,0.261615,0.051363,0.377319,0.156921,0.220398,0.661171,0.266605,0.048561,6.888265,2
0.440428,0.011807,0.467834,0.414612,0.053222,0.878038,0.440586,0.054951,6.907396,0.072386,0.019526,0.117188,0.029419,0.087769,0.641654,0.074971,0.052422,6.870457,0.260359,0.051125,0.389282,0.148804,0.240478,0.620366,0.265326,0.031562,6.888230,2
0.443614,0.011971,0.468445,0.417480,0.050965,0.981142,0.443776,0.042211,6.907391,0.073036,0.019516,0.117981,0.032227,0.085754,0.688091,0.075595,0.051964,6.871207,0.261579,0.051146,0.370605,0.157837,0.212768,0.688143,0.266527,0.043535,6.888422,2
0.440879,0.011803,0.467468,0.416382,0.051086,0.929998,0.441037,0.003379,6.907397,0.072241,0.019182,0.116028,0.034424,0.081604,0.686319,0.074742,0.095442,6.871835,0.260339,0.050262,0.370972,0.160889,0.210083,0.710360,0.265142,0.062878,6.888940,2
0.442792,0.012243,0.468689,0.416077,0.052612,0.871261,0.442961,0.002289,6.907373,0.071515,0.018804,0.119934,0.032471,0.087463,0.546329,0.073944,0.116074,6.872559,0.257338,0.049261,0.373962,0.154236,0.219726,0.588624,0.262006,0.101973,6.889298,2
0.442876,0.010730,0.460327,0.429443,0.030884,0.639497,0.442996,0.075309,2.564679,0.055082,0.011351,0.071289,0.042480,0.028809,1.334956,0.056151,0.312405,2.545546,0.217529,0.040504,0.276367,0.170532,0.105835,1.083711,0.220983,0.255511,2.549038,2
0.440324,0.011211,0.462158,0.418518,0.043640,1.185621,0.440467,0.019287,6.907431,0.082057,0.012161,0.108398,0.059204,0.049194,1.163387,0.082953,0.133927,6.896784,0.274113,0.033472,0.336914,0.209595,0.127319,1.221634,0.276147,0.079607,6.900298,2
0.439128,0.010606,0.460632,0.419617,0.041015,1.154460,0.439256,0.021407,6.907464,0.081684,0.011458,0.109985,0.061646,0.048339,1.101239,0.082483,0.199337,6.897960,0.273687,0.031584,0.345886,0.219604,0.126282,1.169005,0.275502,0.160497,6.901118,2
0.439643,0.011223,0.463440,0.419556,0.043884,1.179844,0.439786,0.031353,6.907430,0.081891,0.011453,0.106323,0.060486,0.045837,1.094078,0.082687,0.161127,6.897999,0.274364,0.031516,0.341248,0.220764,0.120484,1.209346,0.276167,0.174439,6.901183,2
0.439582,0.010944,0.462219,0.417725,0.044494,1.153549,0.439718,0.020786,6.907446,0.083137,0.011526,0.107178,0.060730,0.046448,1.212734,0.083931,0.134881,6.898159,0.278494,0.030456,0.342285,0.217651,0.124634,1.102789,0.280153,0.024366,6.901764,2
0.440619,0.011371,0.463440,0.419312,0.044128,1.143315,0.440765,0.003482,6.907423,0.083149,0.012389,0.110718,0.062378,0.048340,1.160272,0.084066,0.247504,6.896730,0.275042,0.032660,0.342529,0.220520,0.122009,1.102970,0.276973,0.239045,6.900748,2
0.439964,0.010479,0.460876,0.420654,0.040222,1.111766,0.440089,0.007506,6.907472,0.084095,0.011520,0.106018,0.063293,0.042725,1.187458,0.084880,0.074154,6.898360,0.280597,0.032868,0.354797,0.209106,0.145691,0.920378,0.282514,0.015584,6.900865,2
0.439768,0.011354,0.464966,0.417847,0.047119,1.175103,0.439914,0.055147,6.907422,0.082422,0.011946,0.109131,0.061279,0.047852,1.039244,0.083282,0.324913,6.897357,0.274831,0.032540,0.350586,0.214355,0.136231,1.032719,0.276749,0.230291,6.900785,2
0.439936,0.010729,0.460938,0.417419,0.043519,1.130522,0.440067,0.071629,6.907458,0.083306,0.011430,0.110413,0.060791,0.049622,1.039097,0.084085,0.024064,6.898304,0.277352,0.030917,0.333435,0.217224,0.116211,1.258348,0.279068,0.011419,6.901528,2
0.440004,0.011597,0.461487,0.419128,0.042359,1.187150,0.440156,0.074549,6.907408,0.082796,0.013009,0.109436,0.059631,0.049805,1.141865,0.083811,0.233213,6.895482,0.276621,0.033264,0.352539,0.217224,0.135315,1.030604,0.278611,0.293405,6.900584,2
0.439459,0.010991,0.461182,0.417603,0.043579,1.145429,0.439596,0.005612,6.907443,0.083130,0.011897,0.108398,0.059204,0.049194,1.062148,0.083976,0.137965,6.897525,0.276019,0.031101,0.335144,0.211975,0.123169,1.133340,0.277764,0.120178,6.901417,2
0.440801,0.011235,0.463623,0.419189,0.044434,1.167451,0.440944,0.060956,6.907431,0.083413,0.011980,0.107361,0.061584,0.045777,1.207486,0.084268,0.105621,6.897440,0.276455,0.031510,0.343323,0.217957,0.125366,1.124134,0.278244,0.154274,6.901278,2
0.439597,0.010794,0.461243,0.418091,0.043152,1.180559,0.439729,0.028967,6.907454,0.083334,0.011623,0.106140,0.062134,0.044006,1.211423,0.084140,0.146538,6.898049,0.277242,0.030416,0.338562,0.222107,0.116455,1.190102,0.278904,0.057385,6.901734,2
0.440167,0.011438,0.462708,0.419189,0.043519,1.184266,0.440316,0.030471,6.907418,0.081888,0.012273,0.106018,0.054749,0.051269,1.122156,0.082802,0.023384,6.896441,0.273526,0.032454,0.343506,0.209351,0.134155,1.090969,0.275443,0.176550,6.900741,2
0.439055,0.010845,0.459412,0.418762,0.040650,1.177317,0.439189,0.027475,6.907450,0.081907,0.011081,0.106018,0.059021,0.046997,1.099793,0.082653,0.068092,6.898589,0.273704,0.028893,0.331665,0.219055,0.112610,1.125666,0.275223,0.104584,6.902190,2
0.439359,0.011132,0.461182,0.418579,0.042603,1.157043,0.439499,0.066845,6.907435,0.081103,0.011900,0.106689,0.058716,0.047973,1.009639,0.081970,0.137947,6.896999,0.272346,0.033142,0.343445,0.210449,0.132996,1.172562,0.274353,0.126945,6.900363,2
0.439473,0.010940,0.461243,0.418701,0.042542,1.153650,0.439609,0.002392,6.907446,0.082155,0.011952,0.106018,0.059570,0.046448,1.256039,0.083019,0.079447,6.897158,0.273938,0.030696,0.344299,0.215027,0.129272,0.977282,0.275651,0.092168,6.901479,2
0.440343,0.011288,0.463135,0.418884,0.044251,1.128360,0.440487,0.024768,6.907427,0.083244,0.012258,0.109619,0.056885,0.052734,1.077560,0.084141,0.023094,6.896861,0.277238,0.032126,0.340027,0.216309,0.123718,1.190493,0.279091,0.097698,6.901046,2
0.439181,0.011110,0.462891,0.418579,0.044312,1.165420,0.439321,0.062166,6.907436,0.082228,0.011869,0.105408,0.062256,0.043152,1.236863,0.083080,0.100202,6.897334,0.276322,0.031544,0.336975,0.212585,0.124390,1.093189,0.278115,0.080734,6.901198,2
0.440044,0.011194,0.461304,0.419617,0.041687,1.190777,0.440187,0.010918,6.907432,0.081762,0.011891,0.104736,0.059265,0.045471,1.168351,0.082621,0.176789,6.897214,0.272993,0.032035,0.338562,0.215393,0.123169,1.189148,0.274864,0.068757,6.900867,2
0.440267,0.010634,0.461487,0.418701,0.042786,1.147071,0.440395,0.058786,6.907464,0.083975,0.011491,0.109863,0.061035,0.048828,0.926101,0.084757,0.128951,6.898396,0.278322,0.031433,0.339172,0.218506,0.120666,1.212321,0.280089,0.056621,6.901374,2
0.439971,0.011635,0.462585,0.416809,0.045776,1.169133,0.440125,0.013127,6.907406,0.081385,0.012251,0.105103,0.059753,0.045350,1.227836,0.082301,0.163118,6.896454,0.270301,0.030905,0.335022,0.217102,0.117920,1.046460,0.272061,0.246535,6.901260,2
0.438359,0.010673,0.460449,0.417480,0.042969,1.123127,0.438489,0.088994,6.907459,0.080504,0.011370,0.102722,0.060486,0.042236,1.202578,0.081302,0.181876,6.897819,0.272428,0.031128,0.332825,0.214600,0.118225,1.196509,0.274199,0.130427,6.901241,2
0.440330,0.011041,0.462036,0.420166,0.041870,1.166568,0.440468,0.032145,6.907441,0.082824,0.012027,0.106384,0.059998,0.046386,1.188705,0.083692,0.041466,6.897177,0.276202,0.032722,0.338501,0.213440,0.125061,1.188278,0.278132,0.029116,6.900707,2
0.440193,0.010756,0.462585,0.419983,0.042602,1.141767,0.440324,0.046648,6.907457,0.083238,0.011564,0.104919,0.063049,0.041870,1.221118,0.084037,0.152782,6.898128,0.274558,0.030418,0.338135,0.225830,0.112305,1.191706,0.276236,0.214036,6.901651,2
0.438965,0.011247,0.461609,0.418091,0.043518,1.114101,0.439109,0.127872,6.907428,0.081361,0.012362,0.105896,0.059509,0.046387,1.185529,0.082294,0.214671,6.896272,0.274467,0.033598,0.342102,0.211243,0.130859,1.155608,0.276514,0.135327,6.900277,2
0.440349,0.010704,0.460876,0.419312,0.041564,1.096584,0.440479,0.126647,6.907460,0.082909,0.011543,0.106018,0.062439,0.043579,1.208596,0.083708,0.067108,6.898047,0.275565,0.031645,0.345459,0.208252,0.137207,1.055511,0.277375,0.033434,6.901148,2
0.439644,0.011558,0.463928,0.417114,0.046814,1.216010,0.439796,0.034697,6.907410,0.081770,0.011857,0.105896,0.060181,0.045715,1.178950,0.082624,0.163412,6.897270,0.271632,0.031236,0.335999,0.214783,0.121216,1.076274,0.273421,0.236843,6.901183,2
0.438580,0.010683,0.461121,0.417542,0.043579,1.115387,0.438710,0.109924,6.907459,0.080962,0.011385,0.102600,0.061157,0.041443,1.195237,0.081758,0.213875,6.897919,0.273636,0.031929,0.335449,0.221436,0.114013,1.277350,0.275491,0.126138,6.900962,2
0.440623,0.011085,0.461975,0.419922,0.042053,1.133507,0.440763,0.140749,6.907439,0.083072,0.011623,0.105591,0.059875,0.045716,1.061654,0.083881,0.006182,6.897916,0.276162,0.032254,0.349792,0.218262,0.131530,1.114031,0.278037,0.123272,6.900946,2
0.439253,0.010585,0.463318,0.419495,0.043823,1.149427,0.439380,0.039913,6.907465,0.080794,0.011435,0.105164,0.058411,0.046753,1.117910,0.081599,0.166951,6.897767,0.269311,0.030534,0.332642,0.212341,0.120301,1.109619,0.271035,0.204512,6.901359,2
0.438803,0.011281,0.460999,0.419067,0.041932,1.195975,0.438948,0.055487,6.907425,0.081121,0.012197,0.108154,0.057312,0.050842,1.167284,0.082032,0.112786,6.896449,0.274370,0.032631,0.339600,0.207581,0.132019,1.114616,0.276302,0.009391,6.900656,2
